,kWh,year_start,month_start,day_start,hour_start,minute_start,year_end,month_end,day_end,hour_end,minute_end,duration
16848,4.839601111,2018,8,24,12,41,2018,8,24,13,20,0 days 00:39:00
16849,14.95444181,2018,8,24,12,46,2018,8,24,14,38,0 days 01:52:00
16850,11.02010208,2018,8,24,12,52,2018,8,24,14,6,0 days 01:14:00
16851,14.75927222,2018,8,24,12,46,2018,8,24,14,6,0 days 01:20:00
16852,4.088497778,2018,8,24,13,18,2018,8,24,13,39,0 days 00:21:00
16853,7.315476806,2018,8,24,13,58,2018,8,24,15,20,0 days 01:22:00
16854,5.739652083,2018,8,24,13,57,2018,8,24,14,46,0 days 00:49:00
16855,2.852054028,2018,8,24,14,18,2018,8,24,14,4,-1 days +23:46:00
16856,2.526505694,2018,8,24,14,21,2018,8,24,14,17,-1 days +23:56:00
16857,15.1263975,2018,8,24,15,42,2018,8,24,17,29,0 days 01:47:00
16858,9.384500278,2018,8,26,9,41,2018,8,26,10,34,0 days 00:53:00
16859,7.290588889,2018,8,26,13,11,2018,8,26,14,26,0 days 01:15:00
16860,9.949000972,2018,8,27,6,31,2018,8,27,7,9,0 days 00:38:00
16861,18.31503069,2018,8,27,6,46,2018,8,27,8,41,0 days 01:55:00
16862,6.466676667,2018,8,27,7,10,2018,8,27,8,14,0 days 01:04:00
16863,16.44426083,2018,8,27,7,11,2018,8,27,11,12,0 days 04:01:00
16864,11.96807764,2018,8,27,7,16,2018,8,27,10,18,0 days 03:02:00
16865,29.11374389,2018,8,27,7,21,2018,8,27,10,55,0 days 03:34:00
16866,3.505472083,2018,8,27,7,33,2018,8,27,7,38,0 days 00:05:00
16867,6.2994925,2018,8,27,7,37,2018,8,27,8,17,0 days 00:40:00
16868,11.11415319,2018,8,27,7,19,2018,8,27,8,28,0 days 01:09:00
16869,14.24111931,2018,8,27,7,45,2018,8,27,10,57,0 days 03:12:00
16870,5.066065972,2018,8,27,7,55,2018,8,27,8,35,0 days 00:40:00
16871,28.36003528,2018,8,27,7,57,2018,8,27,11,22,0 days 03:25:00
16872,13.47615153,2018,8,27,7,59,2018,8,27,10,38,0 days 02:39:00
16873,20.92747542,2018,8,27,7,52,2018,8,27,10,45,0 days 02:53:00
16874,42.3179,2018,8,27,8,1,2018,8,27,13,35,0 days 05:34:00
16875,2.052737639,2018,8,27,8,1,2018,8,27,7,43,-1 days +23:42:00
16876,4.425265972,2018,8,27,8,1,2018,8,27,8,25,0 days 00:24:00
16877,10.0260675,2018,8,27,8,1,2018,8,27,9,42,0 days 01:41:00
16878,22.37559569,2018,8,27,8,4,2018,8,27,10,37,0 days 02:33:00
16879,13.85582764,2018,8,27,8,9,2018,8,27,11,26,0 days 03:17:00
16880,14.38927444,2018,8,27,8,10,2018,8,27,9,58,0 days 01:48:00
16881,14.29301889,2018,8,27,8,11,2018,8,27,10,6,0 days 01:55:00
16882,15.67987458,2018,8,27,8,13,2018,8,27,10,6,0 days 01:53:00
16883,11.49150042,2018,8,27,8,18,2018,8,27,10,43,0 days 02:25:00
16884,11.43132014,2018,8,27,8,22,2018,8,27,10,24,0 days 02:02:00
16885,17.10707,2018,8,27,8,23,2018,8,27,10,45,0 days 02:22:00
16886,16.53026986,2018,8,27,8,28,2018,8,27,10,32,0 days 02:04:00
16887,5.726103889,2018,8,27,8,29,2018,8,27,8,24,-1 days +23:55:00
16888,4.513519167,2018,8,27,8,30,2018,8,27,9,3,0 days 00:33:00
16889,9.845017222,2018,8,27,8,33,2018,8,27,10,45,0 days 02:12:00
16890,8.067412361,2018,8,27,8,37,2018,8,27,8,59,0 days 00:22:00
16891,18.99437222,2018,8,27,8,35,2018,8,27,11,1,0 days 02:26:00
16892,18.45976556,2018,8,27,11,42,2018,8,27,14,11,0 days 02:29:00
16893,5.221452222,2018,8,27,11,56,2018,8,27,12,58,0 days 01:02:00
16894,6.351697778,2018,8,27,12,8,2018,8,27,13,5,0 days 00:57:00
16895,32.18777431,2018,8,27,12,17,2018,8,27,16,10,0 days 03:53:00
16896,8.937869306,2018,8,27,12,24,2018,8,27,13,11,0 days 00:47:00
16897,6.571047083,2018,8,27,12,27,2018,8,27,13,38,0 days 01:11:00
16898,22.31616625,2018,8,27,12,43,2018,8,27,15,16,0 days 02:33:00
16899,13.94623236,2018,8,27,12,46,2018,8,27,13,59,0 days 01:13:00
16900,13.62964694,2018,8,27,12,53,2018,8,27,16,6,0 days 03:13:00
16901,2.308710833,2018,8,27,12,58,2018,8,27,13,17,0 days 00:19:00
16902,2.852458889,2018,8,27,13,30,2018,8,27,13,31,0 days 00:01:00
16903,7.943743056,2018,8,27,13,42,2018,8,27,14,25,0 days 00:43:00
16904,7.191877778,2018,8,27,13,44,2018,8,27,15,4,0 days 01:20:00
16905,4.729411389,2018,8,27,13,46,2018,8,27,14,2,0 days 00:16:00
16906,17.03156681,2018,8,27,12,26,2018,8,27,16,36,0 days 04:10:00
16907,2.630647639,2018,8,27,16,29,2018,8,27,16,22,-1 days +23:53:00
16908,6.969472917,2018,8,28,6,13,2018,8,28,7,27,0 days 01:14:00
16909,6.834685833,2018,8,28,6,57,2018,8,28,8,8,0 days 01:11:00
16910,8.280225833,2018,8,28,7,0,2018,8,28,7,38,0 days 00:38:00
16911,6.612474861,2018,8,28,7,12,2018,8,28,8,15,0 days 01:03:00
16912,9.150435694,2018,8,28,7,14,2018,8,28,9,13,0 days 01:59:00
16913,4.02327375,2018,8,28,7,17,2018,8,28,7,31,0 days 00:14:00
16914,16.61978458,2018,8,28,7,20,2018,8,28,11,23,0 days 04:03:00
16915,5.030799583,2018,8,28,7,21,2018,8,28,8,1,0 days 00:40:00
16916,4.493499861,2018,8,28,7,21,2018,8,28,7,33,0 days 00:12:00
16917,13.71924181,2018,8,28,7,26,2018,8,28,10,39,0 days 03:13:00
16918,14.83694097,2018,8,28,7,36,2018,8,28,9,19,0 days 01:43:00
16920,5.062885972,2018,8,28,7,41,2018,8,28,8,1,0 days 00:20:00
16921,3.768922917,2018,8,28,8,2,2018,8,28,8,16,0 days 00:14:00
16922,9.604748333,2018,8,28,8,5,2018,8,28,10,1,0 days 01:56:00
16923,12.16741611,2018,8,28,8,7,2018,8,28,10,30,0 days 02:23:00
16924,11.18199514,2018,8,28,8,16,2018,8,28,10,50,0 days 02:34:00
16925,15.04575597,2018,8,28,8,16,2018,8,28,10,0,0 days 01:44:00
16926,35.98019486,2018,8,28,8,18,2018,8,28,13,22,0 days 05:04:00
16927,8.942791111,2018,8,28,8,23,2018,8,28,10,15,0 days 01:52:00
16928,14.14335542,2018,8,28,8,28,2018,8,28,10,8,0 days 01:40:00
16929,11.81949722,2018,8,28,8,29,2018,8,28,9,59,0 days 01:30:00
16930,6.746400139,2018,8,28,8,32,2018,8,28,8,36,0 days 00:04:00
16931,15.92977,2018,8,28,8,32,2018,8,28,10,29,0 days 01:57:00
16932,4.092292222,2018,8,28,8,32,2018,8,28,8,38,0 days 00:06:00
16933,4.398892083,2018,8,28,8,34,2018,8,28,9,6,0 days 00:32:00
16934,11.15581083,2018,8,28,8,37,2018,8,28,9,22,0 days 00:45:00
16935,16.98703694,2018,8,28,8,24,2018,8,28,10,34,0 days 02:10:00
16936,4.007713194,2018,8,28,8,41,2018,8,28,8,58,0 days 00:17:00
16937,8.17998,2018,8,28,8,43,2018,8,28,10,13,0 days 01:30:00
16938,9.928802778,2018,8,28,8,43,2018,8,28,9,50,0 days 01:07:00
16939,8.086699167,2018,8,28,8,49,2018,8,28,10,24,0 days 01:35:00
16940,13.37588208,2018,8,28,8,51,2018,8,28,11,55,0 days 03:04:00
16941,14.92159931,2018,8,28,8,44,2018,8,28,10,40,0 days 01:56:00
16942,29.65512583,2018,8,28,10,57,2018,8,28,15,6,0 days 04:09:00
16943,8.400975833,2018,8,28,11,7,2018,8,28,12,35,0 days 01:28:00
16944,15.08242125,2018,8,28,11,38,2018,8,28,13,1,0 days 01:23:00
16945,6.564369306,2018,8,28,11,57,2018,8,28,13,6,0 days 01:09:00
16946,10.85273917,2018,8,28,12,1,2018,8,28,14,26,0 days 02:25:00
16947,6.327135833,2018,8,28,12,30,2018,8,28,13,10,0 days 00:40:00
16948,27.96908458,2018,8,28,12,36,2018,8,28,15,47,0 days 03:11:00
16950,12.30124292,2018,8,28,12,54,2018,8,28,14,17,0 days 01:23:00
16951,12.02102444,2018,8,28,13,33,2018,8,28,14,58,0 days 01:25:00
16952,2.843502361,2018,8,28,13,32,2018,8,28,13,29,-1 days +23:57:00
16953,2.717097083,2018,8,28,13,51,2018,8,28,13,44,-1 days +23:53:00
16954,13.12787125,2018,8,28,14,0,2018,8,28,15,2,0 days 01:02:00
16955,4.04636,2018,8,28,14,25,2018,8,28,14,29,0 days 00:04:00
16956,6.681752222,2018,8,28,15,30,2018,8,28,16,42,0 days 01:12:00
16957,3.606886667,2018,8,29,6,10,2018,8,29,6,20,0 days 00:10:00
16958,8.400724722,2018,8,29,6,19,2018,8,29,7,31,0 days 01:12:00
16959,12.09680958,2018,8,29,6,49,2018,8,29,7,48,0 days 00:59:00
16960,5.865926111,2018,8,29,6,58,2018,8,29,8,24,0 days 01:26:00
16961,17.56727417,2018,8,29,7,1,2018,8,29,9,19,0 days 02:18:00
16962,33.10184931,2018,8,29,7,3,2018,8,29,11,13,0 days 04:10:00
16963,10.02444681,2018,8,29,7,9,2018,8,29,9,26,0 days 02:17:00
16964,3.752466806,2018,8,29,7,10,2018,8,29,7,19,0 days 00:09:00
16965,9.106822361,2018,8,29,7,25,2018,8,29,8,25,0 days 01:00:00
16967,14.06976806,2018,8,29,7,46,2018,8,29,11,7,0 days 03:21:00
16968,5.408347639,2018,8,29,7,48,2018,8,29,8,32,0 days 00:44:00
16969,38.94991833,2018,8,29,7,50,2018,8,29,12,54,0 days 05:04:00
16970,7.675606806,2018,8,29,7,53,2018,8,29,9,20,0 days 01:27:00
16971,7.799880278,2018,8,29,7,54,2018,8,29,9,26,0 days 01:32:00
16972,22.43492292,2018,8,29,7,53,2018,8,29,11,11,0 days 03:18:00
16973,8.39941625,2018,8,29,8,2,2018,8,29,9,38,0 days 01:36:00
16974,13.93335181,2018,8,29,8,4,2018,8,29,9,40,0 days 01:36:00
16975,16.66906806,2018,8,29,8,5,2018,8,29,11,30,0 days 03:25:00
16976,7.264329722,2018,8,29,8,6,2018,8,29,9,21,0 days 01:15:00
16977,15.91321792,2018,8,29,8,14,2018,8,29,10,17,0 days 02:03:00
16978,2.235741806,2018,8,29,8,18,2018,8,29,7,54,-1 days +23:36:00
16979,11.87551556,2018,8,29,8,17,2018,8,29,9,38,0 days 01:21:00
16980,8.871754167,2018,8,29,8,19,2018,8,29,10,9,0 days 01:50:00
16981,18.54680222,2018,8,29,8,26,2018,8,29,10,25,0 days 01:59:00
16982,12.74485889,2018,8,29,8,28,2018,8,29,10,14,0 days 01:46:00
16983,18.47809653,2018,8,29,8,36,2018,8,29,11,2,0 days 02:26:00
16984,11.75391056,2018,8,29,8,39,2018,8,29,10,14,0 days 01:35:00
16985,5.150763472,2018,8,29,8,40,2018,8,29,8,33,-1 days +23:53:00
16986,6.066025694,2018,8,29,8,41,2018,8,29,9,43,0 days 01:02:00
16987,20.25764889,2018,8,29,8,41,2018,8,29,10,47,0 days 02:06:00
16988,9.124431111,2018,8,29,8,43,2018,8,29,9,47,0 days 01:04:00
16989,14.41601806,2018,8,29,8,42,2018,8,29,12,1,0 days 03:19:00
16990,25.70064875,2018,8,29,9,45,2018,8,29,12,45,0 days 03:00:00
16991,3.310961806,2018,8,29,10,23,2018,8,29,9,55,-1 days +23:32:00
16992,5.549967222,2018,8,29,11,20,2018,8,29,12,6,0 days 00:46:00
16993,2.491365417,2018,8,29,11,22,2018,8,29,11,10,-1 days +23:48:00
16994,2.988126528,2018,8,29,11,54,2018,8,29,11,59,0 days 00:05:00
16995,1.331024861,2018,8,29,11,55,2018,8,29,11,23,-1 days +23:28:00
16996,5.491415139,2018,8,29,11,56,2018,8,29,12,26,0 days 00:30:00
16997,10.75557806,2018,8,29,12,45,2018,8,29,13,53,0 days 01:08:00
16998,7.023953333,2018,8,29,13,23,2018,8,29,14,28,0 days 01:05:00
16999,1.766474861,2018,8,29,14,36,2018,8,29,13,53,-1 days +23:17:00
17000,11.22073681,2018,8,29,15,21,2018,8,29,16,32,0 days 01:11:00
17001,9.79820125,2018,8,29,15,58,2018,8,29,16,32,0 days 00:34:00
17002,6.916888472,2018,8,30,6,49,2018,8,30,8,1,0 days 01:12:00
17003,3.564751389,2018,8,30,7,3,2018,8,30,7,0,-1 days +23:57:00
17004,12.89533347,2018,8,30,7,8,2018,8,30,10,4,0 days 02:56:00
17005,11.32184125,2018,8,30,7,13,2018,8,30,10,1,0 days 02:48:00
17006,8.717232639,2018,8,30,7,19,2018,8,30,9,6,0 days 01:47:00
17007,20.33563097,2018,8,30,7,15,2018,8,30,9,58,0 days 02:43:00
17008,4.805220417,2018,8,30,7,25,2018,8,30,7,36,0 days 00:11:00
17009,6.033284583,2018,8,30,7,35,2018,8,30,8,10,0 days 00:35:00
17010,12.98506708,2018,8,30,7,39,2018,8,30,10,28,0 days 02:49:00
17011,13.90429597,2018,8,30,7,40,2018,8,30,10,55,0 days 03:15:00
17012,15.94782764,2018,8,30,7,41,2018,8,30,9,37,0 days 01:56:00
17013,7.349329306,2018,8,30,7,46,2018,8,30,9,7,0 days 01:21:00
17014,23.25296583,2018,8,30,7,49,2018,8,30,10,28,0 days 02:39:00
17015,6.849514306,2018,8,30,7,53,2018,8,30,9,6,0 days 01:13:00
17016,5.942387917,2018,8,30,8,1,2018,8,30,8,53,0 days 00:52:00
17017,8.013849028,2018,8,30,8,5,2018,8,30,9,16,0 days 01:11:00
17018,23.88032014,2018,8,30,8,8,2018,8,30,10,46,0 days 02:38:00
17019,4.984025139,2018,8,30,8,12,2018,8,30,8,48,0 days 00:36:00
17020,2.305388611,2018,8,30,8,12,2018,8,30,7,58,-1 days +23:46:00
17021,40.61159708,2018,8,30,8,20,2018,8,30,13,41,0 days 05:21:00
17022,12.35295819,2018,8,30,8,27,2018,8,30,10,5,0 days 01:38:00
17023,7.5818725,2018,8,30,8,28,2018,8,30,9,20,0 days 00:52:00
17024,4.321658889,2018,8,30,8,31,2018,8,30,8,56,0 days 00:25:00
17025,8.487570556,2018,8,30,8,32,2018,8,30,10,12,0 days 01:40:00
17026,3.706795,2018,8,30,8,33,2018,8,30,8,44,0 days 00:11:00
17027,19.83119292,2018,8,30,8,34,2018,8,30,10,30,0 days 01:56:00
17028,37.19280306,2018,8,30,8,34,2018,8,30,13,51,0 days 05:17:00
17029,15.48200417,2018,8,30,8,37,2018,8,30,10,32,0 days 01:55:00
17030,9.984673889,2018,8,30,8,38,2018,8,30,9,47,0 days 01:09:00
17031,26.03552597,2018,8,30,8,42,2018,8,30,12,16,0 days 03:34:00
17032,5.73117625,2018,8,30,8,42,2018,8,30,8,37,-1 days +23:55:00
17033,4.680781111,2018,8,30,8,43,2018,8,30,9,0,0 days 00:17:00
17034,4.324828333,2018,8,30,8,55,2018,8,30,9,16,0 days 00:21:00
17035,3.070755278,2018,8,30,9,59,2018,8,30,9,52,-1 days +23:53:00
17036,4.197708056,2018,8,30,10,54,2018,8,30,11,19,0 days 00:25:00
17037,13.82076125,2018,8,30,11,20,2018,8,30,12,52,0 days 01:32:00
17038,15.13239806,2018,8,30,11,37,2018,8,30,13,1,0 days 01:24:00
17039,14.86409139,2018,8,30,12,6,2018,8,30,13,48,0 days 01:42:00
17040,12.25450958,2018,8,30,12,22,2018,8,30,14,36,0 days 02:14:00
17041,14.90406389,2018,8,30,12,28,2018,8,30,16,1,0 days 03:33:00
17042,26.56657278,2018,8,30,13,3,2018,8,30,16,14,0 days 03:11:00
17043,9.165836806,2018,8,30,12,59,2018,8,30,14,50,0 days 01:51:00
17044,9.162079722,2018,8,30,13,4,2018,8,30,14,50,0 days 01:46:00
17045,15.54424931,2018,8,30,12,58,2018,8,30,14,25,0 days 01:27:00
17046,8.560683472,2018,8,30,13,11,2018,8,30,13,29,0 days 00:18:00
17047,6.301821111,2018,8,30,13,17,2018,8,30,14,23,0 days 01:06:00
17048,3.155917361,2018,8,30,13,28,2018,8,30,13,36,0 days 00:08:00
17049,18.79861264,2018,8,30,13,32,2018,8,30,15,27,0 days 01:55:00
17050,6.89923125,2018,8,30,13,58,2018,8,30,15,13,0 days 01:15:00
17051,6.329231111,2018,8,30,14,17,2018,8,30,15,26,0 days 01:09:00
17052,5.156891389,2018,8,30,14,50,2018,8,30,15,31,0 days 00:41:00
17054,11.64626625,2018,8,30,16,13,2018,8,30,16,59,0 days 00:46:00
17055,23.59157458,2018,8,31,6,49,2018,8,31,9,31,0 days 02:42:00
17056,5.251153194,2018,8,31,6,55,2018,8,31,7,41,0 days 00:46:00
17057,6.842712639,2018,8,31,7,6,2018,8,31,8,17,0 days 01:11:00
17058,19.73441611,2018,8,31,7,19,2018,8,31,9,46,0 days 02:27:00
17059,7.182535695,2018,8,31,7,42,2018,8,31,8,49,0 days 01:07:00
17060,8.229267361,2018,8,31,7,49,2018,8,31,8,26,0 days 00:37:00
17061,20.54668222,2018,8,31,7,50,2018,8,31,10,2,0 days 02:12:00
17062,17.80398736,2018,8,31,7,51,2018,8,31,9,40,0 days 01:49:00
17063,3.193692917,2018,8,31,7,55,2018,8,31,7,54,-1 days +23:59:00
17064,6.2249875,2018,8,31,7,56,2018,8,31,8,52,0 days 00:56:00
17065,6.358191806,2018,8,31,7,57,2018,8,31,9,6,0 days 01:09:00
17066,15.35273444,2018,8,31,8,5,2018,8,31,11,44,0 days 03:39:00
17067,17.85774486,2018,8,31,8,4,2018,8,31,10,23,0 days 02:19:00
17068,2.844818194,2018,8,31,8,7,2018,8,31,8,3,-1 days +23:56:00
17069,14.9902125,2018,8,31,8,9,2018,8,31,11,9,0 days 03:00:00
17070,7.002469028,2018,8,31,8,17,2018,8,31,9,23,0 days 01:06:00
17071,15.29159292,2018,8,31,8,17,2018,8,31,11,56,0 days 03:39:00
17072,8.4673925,2018,8,31,8,27,2018,8,31,9,18,0 days 00:51:00
17073,7.749003611,2018,8,31,8,32,2018,8,31,9,9,0 days 00:37:00
17074,13.48981556,2018,8,31,8,32,2018,8,31,10,5,0 days 01:33:00
17075,15.99009708,2018,8,31,8,45,2018,8,31,10,44,0 days 01:59:00
17076,12.45772556,2018,8,31,8,50,2018,8,31,11,33,0 days 02:43:00
17077,4.088524167,2018,8,31,8,52,2018,8,31,9,2,0 days 00:10:00
17078,35.78157125,2018,8,31,8,59,2018,8,31,13,28,0 days 04:29:00
17079,14.09015264,2018,8,31,9,1,2018,8,31,11,49,0 days 02:48:00
17080,10.50823764,2018,8,31,9,16,2018,8,31,10,22,0 days 01:06:00
17081,25.21679972,2018,8,31,9,17,2018,8,31,12,24,0 days 03:07:00
17082,24.80075431,2018,8,31,9,24,2018,8,31,12,49,0 days 03:25:00
17083,13.93212653,2018,8,31,9,46,2018,8,31,10,58,0 days 01:12:00
17084,9.433308333,2018,8,31,9,44,2018,8,31,11,31,0 days 01:47:00
17085,1.764098472,2018,8,31,10,7,2018,8,31,10,17,0 days 00:10:00
17086,3.679632083,2018,8,31,10,51,2018,8,31,11,38,0 days 00:47:00
17087,6.052613472,2018,8,31,11,1,2018,8,31,11,56,0 days 00:55:00
17088,6.228464445,2018,8,31,11,33,2018,8,31,12,38,0 days 01:05:00
17089,12.12569472,2018,8,31,12,20,2018,8,31,13,45,0 days 01:25:00
17090,9.740469167,2018,8,31,12,25,2018,8,31,13,17,0 days 00:52:00
17091,10.34284944,2018,8,31,12,49,2018,8,31,15,9,0 days 02:20:00
17092,18.20288681,2018,8,31,12,48,2018,8,31,15,11,0 days 02:23:00
17093,7.036101806,2018,8,31,13,0,2018,8,31,14,13,0 days 01:13:00
17094,7.765506944,2018,8,31,13,6,2018,8,31,14,30,0 days 01:24:00
17095,1.928883472,2018,8,31,13,33,2018,8,31,13,20,-1 days +23:47:00
17096,6.40960375,2018,8,31,14,14,2018,8,31,15,15,0 days 01:01:00
17097,2.807610278,2018,9,1,11,55,2018,9,1,11,50,-1 days +23:55:00
17098,5.769491806,2018,9,2,19,42,2018,9,2,19,36,-1 days +23:54:00
17099,2.585564306,2018,9,3,10,20,2018,9,3,12,1,0 days 01:41:00
17100,24.60141139,2018,9,3,11,17,2018,9,3,14,8,0 days 02:51:00
17101,7.758309028,2018,9,4,6,52,2018,9,4,7,59,0 days 01:07:00
17102,23.46198014,2018,9,4,6,43,2018,9,4,9,26,0 days 02:43:00
17103,22.58079417,2018,9,4,6,55,2018,9,4,9,54,0 days 02:59:00
17104,9.753124028,2018,9,4,7,14,2018,9,4,9,20,0 days 02:06:00
17105,9.970222083,2018,9,4,7,21,2018,9,4,9,24,0 days 02:03:00
17106,7.503932083,2018,9,4,7,26,2018,9,4,8,26,0 days 01:00:00
17107,5.333438472,2018,9,4,7,29,2018,9,4,8,14,0 days 00:45:00
17108,8.085824445,2018,9,4,7,31,2018,9,4,9,10,0 days 01:39:00
17109,19.35435222,2018,9,4,7,34,2018,9,4,10,6,0 days 02:32:00
17110,12.96247319,2018,9,4,7,38,2018,9,4,10,27,0 days 02:49:00
17111,7.622912361,2018,9,4,7,39,2018,9,4,9,6,0 days 01:27:00
17112,13.60051875,2018,9,4,7,46,2018,9,4,10,55,0 days 03:09:00
17113,10.45514111,2018,9,4,7,45,2018,9,4,10,13,0 days 02:28:00
17114,7.479260139,2018,9,4,7,51,2018,9,4,9,11,0 days 01:20:00
17115,16.44732625,2018,9,4,7,51,2018,9,4,11,46,0 days 03:55:00
17116,7.924938889,2018,9,4,7,58,2018,9,4,9,10,0 days 01:12:00
17117,21.50786653,2018,9,4,8,8,2018,9,4,10,32,0 days 02:24:00
17118,10.60877278,2018,9,4,8,14,2018,9,4,10,22,0 days 02:08:00
17119,14.98356528,2018,9,4,8,23,2018,9,4,10,14,0 days 01:51:00
17120,20.29888181,2018,9,4,8,30,2018,9,4,11,31,0 days 03:01:00
17121,16.42149681,2018,9,4,8,33,2018,9,4,10,41,0 days 02:08:00
17122,4.309928611,2018,9,4,8,33,2018,9,4,8,55,0 days 00:22:00
17123,4.114705417,2018,9,4,8,33,2018,9,4,8,58,0 days 00:25:00
17124,13.55628861,2018,9,4,8,34,2018,9,4,11,38,0 days 03:04:00
17125,6.19447625,2018,9,4,8,35,2018,9,4,9,33,0 days 00:58:00
17126,15.22247361,2018,9,4,8,36,2018,9,4,12,15,0 days 03:39:00
17127,11.11745111,2018,9,4,8,38,2018,9,4,9,53,0 days 01:15:00
17128,4.618203333,2018,9,4,8,41,2018,9,4,8,56,0 days 00:15:00
17129,6.992819861,2018,9,4,8,47,2018,9,4,9,55,0 days 01:08:00
17130,18.50716681,2018,9,4,8,58,2018,9,4,11,28,0 days 02:30:00
17131,3.399338333,2018,9,4,8,58,2018,9,4,9,4,0 days 00:06:00
17133,8.646391667,2018,9,4,9,30,2018,9,4,10,16,0 days 00:46:00
17134,8.073594167,2018,9,4,9,53,2018,9,4,10,41,0 days 00:48:00
17135,6.254332639,2018,9,4,10,11,2018,9,4,11,16,0 days 01:05:00
17136,6.019997639,2018,9,4,10,48,2018,9,4,11,40,0 days 00:52:00
17137,3.928407917,2018,9,4,11,30,2018,9,4,11,45,0 days 00:15:00
17138,2.973879444,2018,9,4,11,49,2018,9,4,11,48,-1 days +23:59:00
17139,18.17207236,2018,9,4,12,18,2018,9,4,14,35,0 days 02:17:00
17140,13.61239069,2018,9,4,12,23,2018,9,4,13,31,0 days 01:08:00
17141,7.222273333,2018,9,4,12,36,2018,9,4,13,18,0 days 00:42:00
17142,2.570093194,2018,9,4,12,45,2018,9,4,12,39,-1 days +23:54:00
17143,12.22493069,2018,9,4,13,2,2018,9,4,15,59,0 days 02:57:00
17144,10.54275319,2018,9,4,13,6,2018,9,4,13,42,0 days 00:36:00
17145,15.40934833,2018,9,4,13,32,2018,9,4,16,35,0 days 03:03:00
17146,18.59911444,2018,9,4,13,38,2018,9,4,16,4,0 days 02:26:00
17147,6.123669306,2018,9,4,13,50,2018,9,4,14,46,0 days 00:56:00
17148,5.47908625,2018,9,4,14,16,2018,9,4,14,53,0 days 00:37:00
17149,14.28187,2018,9,4,14,28,2018,9,4,16,13,0 days 01:45:00
17150,6.41334875,2018,9,4,15,18,2018,9,4,16,27,0 days 01:09:00
17151,2.408370972,2018,9,4,15,48,2018,9,4,15,34,-1 days +23:46:00
17152,3.443551806,2018,9,4,16,16,2018,9,4,16,19,0 days 00:03:00
17153,7.169457222,2018,9,5,6,14,2018,9,5,7,29,0 days 01:15:00
17154,2.001642639,2018,9,5,6,31,2018,9,5,6,8,-1 days +23:37:00
17155,15.6795575,2018,9,5,6,45,2018,9,5,10,30,0 days 03:45:00
17156,9.326380278,2018,9,5,7,21,2018,9,5,9,24,0 days 02:03:00
17157,5.166246111,2018,9,5,7,29,2018,9,5,8,14,0 days 00:45:00
17158,11.22998583,2018,9,5,7,29,2018,9,5,10,3,0 days 02:34:00
17159,8.943111528,2018,9,5,7,28,2018,9,5,8,51,0 days 01:23:00
17160,8.060363889,2018,9,5,7,30,2018,9,5,7,43,0 days 00:13:00
17161,6.560652361,2018,9,5,7,33,2018,9,5,8,17,0 days 00:44:00
17162,9.966318194,2018,9,5,7,30,2018,9,5,8,39,0 days 01:09:00
17163,9.656867917,2018,9,5,7,41,2018,9,5,9,33,0 days 01:52:00
17164,6.669630417,2018,9,5,7,53,2018,9,5,9,2,0 days 01:09:00
17165,16.55986319,2018,9,5,7,55,2018,9,5,9,59,0 days 02:04:00
17166,6.426308056,2018,9,5,7,58,2018,9,5,9,0,0 days 01:02:00
17167,13.870435,2018,9,5,8,2,2018,9,5,11,20,0 days 03:18:00
17168,36.68744569,2018,9,5,8,4,2018,9,5,13,18,0 days 05:14:00
17169,20.99101875,2018,9,5,7,58,2018,9,5,10,47,0 days 02:49:00
17170,5.821260417,2018,9,5,7,59,2018,9,5,8,51,0 days 00:52:00
17171,6.461134306,2018,9,5,8,9,2018,9,5,9,17,0 days 01:08:00
17172,13.56671625,2018,9,5,8,10,2018,9,5,10,53,0 days 02:43:00
17173,6.124377361,2018,9,5,8,10,2018,9,5,9,6,0 days 00:56:00
17174,15.55097222,2018,9,5,8,12,2018,9,5,11,18,0 days 03:06:00
17175,10.89892694,2018,9,5,7,57,2018,9,5,10,28,0 days 02:31:00
17176,15.76183069,2018,9,5,8,25,2018,9,5,12,11,0 days 03:46:00
17177,12.69897361,2018,9,5,8,26,2018,9,5,10,4,0 days 01:38:00
17178,24.01695861,2018,9,5,8,28,2018,9,5,11,12,0 days 02:44:00
17179,6.370964306,2018,9,5,8,39,2018,9,5,9,47,0 days 01:08:00
17180,7.051647778,2018,9,5,8,39,2018,9,5,9,48,0 days 01:09:00
17181,49.89539875,2018,9,5,8,40,2018,9,5,15,25,0 days 06:45:00
17182,12.86128806,2018,9,5,8,40,2018,9,5,10,41,0 days 02:01:00
17183,3.597813472,2018,9,5,8,48,2018,9,5,8,25,-1 days +23:37:00
17184,4.326573889,2018,9,5,8,48,2018,9,5,9,2,0 days 00:14:00
17185,6.42943,2018,9,5,8,51,2018,9,5,9,48,0 days 00:57:00
17186,2.207749583,2018,9,5,8,53,2018,9,5,10,25,0 days 01:32:00
17187,1.873109028,2018,9,5,11,11,2018,9,5,11,6,-1 days +23:55:00
17188,3.348279028,2018,9,5,11,23,2018,9,5,12,53,0 days 01:30:00
17189,13.83714806,2018,9,5,11,25,2018,9,5,13,7,0 days 01:42:00
17190,12.17864528,2018,9,5,11,46,2018,9,5,13,12,0 days 01:26:00
17191,1.926696389,2018,9,5,12,20,2018,9,5,12,0,-1 days +23:40:00
